ID	X1	X2	ROW	COL
1355	1	4	8	11
1356	1	4	8	12
1357	1	4	8	13
1358	1	4	8	14
1359	1	4	8	15
1360	1	4	8	16
1361	1	4	8	17
1362	1	4	8	18
1363	1	4	8	19
1364	1	4	8	20
1365	1	4	8	21
1366	1	4	9	1
1367	1	4	9	2
1368	1	4	9	3
1369	1	4	9	4
1370	1	4	9	5
1371	1	4	9	6
1372	1	4	9	7
1373	1	4	9	8
1374	1	4	9	9
1375	1	4	9	10
1376	1	4	9	11
1377	1	4	9	12
1378	1	4	9	13
1379	1	4	9	14
1380	1	4	9	15
1381	1	4	9	16
1382	1	4	9	17
1383	1	4	9	18
1384	1	4	9	19
1385	1	4	9	20
1386	1	4	9	21
1387	1	4	10	1
1388	1	4	10	2
1389	1	4	10	3
1390	1	4	10	4
1391	1	4	10	5
1392	1	4	10	6
1393	1	4	10	7
1394	1	4	10	8
1395	1	4	10	9
1396	1	4	10	10
1397	1	4	10	11
1398	1	4	10	12
1399	1	4	10	13
1400	1	4	10	14
1401	1	4	10	15
1402	1	4	10	16
1403	1	4	10	17
1404	1	4	10	18
1405	1	4	10	19
1406	1	4	10	20
1407	1	4	10	21
1408	1	4	11	1
1409	1	4	11	2
1410	1	4	11	3
1411	1	4	11	4
1412	1	4	11	5
1413	1	4	11	6
1414	1	4	11	7
1415	1	4	11	8
1416	1	4	11	9
1417	1	4	11	10
1418	1	4	11	11
1419	1	4	11	12
1420	1	4	11	13
1421	1	4	11	14
1422	1	4	11	15
1423	1	4	11	16
1424	1	4	11	17
1425	1	4	11	18
1426	1	4	11	19
1427	1	4	11	20
1428	1	4	11	21
1429	1	4	12	1
1430	1	4	12	2
1431	1	4	12	3
1432	1	4	12	4
1433	1	4	12	5
1434	1	4	12	6
1435	1	4	12	7
1436	1	4	12	8
1437	1	4	12	9
1438	1	4	12	10
1439	1	4	12	11
1440	1	4	12	12
1441	1	4	12	13
1442	1	4	12	14
1443	1	4	12	15
1444	1	4	12	16
1445	1	4	12	17
1446	1	4	12	18
1447	1	4	12	19
1448	1	4	12	20
1449	1	4	12	21
1450	1	4	13	1
1451	1	4	13	2
1452	1	4	13	3
1453	1	4	13	4
1454	1	4	13	5
1455	1	4	13	6
1456	1	4	13	7
1457	1	4	13	8
1458	1	4	13	9
1459	1	4	13	10
1460	1	4	13	11
1461	1	4	13	12
1462	1	4	13	13
1463	1	4	13	14
1464	1	4	13	15
1465	1	4	13	16
1466	1	4	13	17
1467	1	4	13	18
1468	1	4	13	19
1469	1	4	13	20
1470	1	4	13	21
1471	1	4	14	1
1472	1	4	14	2
1473	1	4	14	3
1474	1	4	14	4
1475	1	4	14	5
1476	1	4	14	6
1477	1	4	14	7
1478	1	4	14	8
1479	1	4	14	9
1480	1	4	14	10
1481	1	4	14	11
1482	1	4	14	12
1483	1	4	14	13
1484	1	4	14	14
1485	1	4	14	15
1486	1	4	14	16
1487	1	4	14	17
1488	1	4	14	18
1489	1	4	14	19
1490	1	4	14	20
1491	1	4	14	21
1492	1	4	15	1
1493	1	4	15	2
1494	1	4	15	3
1495	1	4	15	4
1496	1	4	15	5
1497	1	4	15	6
1498	1	4	15	7
1499	1	4	15	8
1500	1	4	15	9
1501	1	4	15	10
1502	1	4	15	11
1503	1	4	15	12
1504	1	4	15	13
1505	1	4	15	14
1506	1	4	15	15
1507	1	4	15	16
1508	1	4	15	17
1509	1	4	15	18
1510	1	4	15	19
1511	1	4	15	20
1512	1	4	15	21
1513	1	4	16	1
1514	1	4	16	2
1515	1	4	16	3
1516	1	4	16	4
1517	1	4	16	5
1518	1	4	16	6
1519	1	4	16	7
1520	1	4	16	8
1521	1	4	16	9
1522	1	4	16	10
1523	1	4	16	11
1524	1	4	16	12
1525	1	4	16	13
1526	1	4	16	14
1527	1	4	16	15
1528	1	4	16	16
1529	1	4	16	17
1530	1	4	16	18
1531	1	4	16	19
1532	1	4	16	20
1533	1	4	16	21
1534	1	4	17	1
1535	1	4	17	2
1536	1	4	17	3
1537	1	4	17	4
1538	1	4	17	5
1539	1	4	17	6
1540	1	4	17	7
1541	1	4	17	8
1542	1	4	17	9
1543	1	4	17	10
1544	1	4	17	11
1545	1	4	17	12
1546	1	4	17	13
1547	1	4	17	14
1548	1	4	17	15
1549	1	4	17	16
1550	1	4	17	17
1551	1	4	17	18
1552	1	4	17	19
1553	1	4	17	20
1554	1	4	17	21
1555	1	4	18	1
1556	1	4	18	2
1557	1	4	18	3
1558	1	4	18	4
1559	1	4	18	5
1560	1	4	18	6
1561	1	4	18	7
1562	1	4	18	8
1563	1	4	18	9
1564	1	4	18	10
1565	1	4	18	11
1566	1	4	18	12
1567	1	4	18	13
1568	1	4	18	14
1569	1	4	18	15
1570	1	4	18	16
1571	1	4	18	17
1572	1	4	18	18
1573	1	4	18	19
1574	1	4	18	20
1575	1	4	18	21
1576	1	4	19	1
1577	1	4	19	2
1578	1	4	19	3
1579	1	4	19	4
1580	1	4	19	5
1581	1	4	19	6
1582	1	4	19	7
1583	1	4	19	8
1584	1	4	19	9
1585	1	4	19	10
1586	1	4	19	11
1587	1	4	19	12
1588	1	4	19	13
1589	1	4	19	14
1590	1	4	19	15
1591	1	4	19	16
1592	1	4	19	17
1593	1	4	19	18
1594	1	4	19	19
1595	1	4	19	20
1596	1	4	19	21
1597	2	1	1	1
1598	2	1	1	2
1599	2	1	1	3
1600	2	1	1	4
1601	2	1	1	5
1602	2	1	1	6
1603	2	1	1	7
1604	2	1	1	8
1605	2	1	1	9
1606	2	1	1	10
1607	2	1	1	11
1608	2	1	1	12
1609	2	1	1	13
1610	2	1	1	14
1611	2	1	1	15
1612	2	1	1	16
1613	2	1	1	17
1614	2	1	1	18
1615	2	1	1	19
1616	2	1	1	20
1617	2	1	1	21
1618	2	1	2	1
1619	2	1	2	2
1620	2	1	2	3
1621	2	1	2	4
1622	2	1	2	5
1623	2	1	2	6
1624	2	1	2	7
1625	2	1	2	8
1626	2	1	2	9
1627	2	1	2	10
1628	2	1	2	11
1629	2	1	2	12
1630	2	1	2	13
1631	2	1	2	14
1632	2	1	2	15
1633	2	1	2	16
1634	2	1	2	17
1635	2	1	2	18
1636	2	1	2	19
1637	2	1	2	20
1638	2	1	2	21
1639	2	1	3	1
1640	2	1	3	2
1641	2	1	3	3
1642	2	1	3	4
1643	2	1	3	5
1644	2	1	3	6
1645	2	1	3	7
1646	2	1	3	8
1647	2	1	3	9
1648	2	1	3	10
1649	2	1	3	11
1650	2	1	3	12
1651	2	1	3	13
1652	2	1	3	14
1653	2	1	3	15
1654	2	1	3	16
1655	2	1	3	17
1656	2	1	3	18
1657	2	1	3	19
1658	2	1	3	20
1659	2	1	3	21
1660	2	1	4	1
1661	2	1	4	2
1662	2	1	4	3
1663	2	1	4	4
1664	2	1	4	5
1665	2	1	4	6
1666	2	1	4	7
1667	2	1	4	8
1668	2	1	4	9
1669	2	1	4	10
1670	2	1	4	11
1671	2	1	4	12
1672	2	1	4	13
1673	2	1	4	14
1674	2	1	4	15
1675	2	1	4	16
1676	2	1	4	17
1677	2	1	4	18
1678	2	1	4	19
1679	2	1	4	20
1680	2	1	4	21
1681	2	1	5	1
1682	2	1	5	2
1683	2	1	5	3
1684	2	1	5	4
1685	2	1	5	5
1686	2	1	5	6
1687	2	1	5	7
1688	2	1	5	8
1689	2	1	5	9
1690	2	1	5	10
1691	2	1	5	11
1692	2	1	5	12
1693	2	1	5	13
1694	2	1	5	14
1695	2	1	5	15
1696	2	1	5	16
1697	2	1	5	17
1698	2	1	5	18
1699	2	1	5	19
1700	2	1	5	20
1701	2	1	5	21
1702	2	1	6	1
1703	2	1	6	2
1704	2	1	6	3
1705	2	1	6	4
1706	2	1	6	5
1707	2	1	6	6
1708	2	1	6	7
1709	2	1	6	8
1710	2	1	6	9
1711	2	1	6	10
1712	2	1	6	11
1713	2	1	6	12
1714	2	1	6	13
1715	2	1	6	14
1716	2	1	6	15
1717	2	1	6	16
1718	2	1	6	17
1719	2	1	6	18
1720	2	1	6	19
1721	2	1	6	20
1722	2	1	6	21
1723	2	1	7	1
1724	2	1	7	2
1725	2	1	7	3
1726	2	1	7	4
1727	2	1	7	5
1728	2	1	7	6
1729	2	1	7	7
1730	2	1	7	8
1731	2	1	7	9
1732	2	1	7	10
1733	2	1	7	11
1734	2	1	7	12
1735	2	1	7	13
1736	2	1	7	14
1737	2	1	7	15
1738	2	1	7	16
1739	2	1	7	17
1740	2	1	7	18
1741	2	1	7	19
1742	2	1	7	20
1743	2	1	7	21
1744	2	1	8	1
1745	2	1	8	2
1746	2	1	8	3
1747	2	1	8	4
1748	2	1	8	5
1749	2	1	8	6
1750	2	1	8	7
1751	2	1	8	8
1752	2	1	8	9
1753	2	1	8	10
1754	2	1	8	11
1755	2	1	8	12
1756	2	1	8	13
1757	2	1	8	14
1758	2	1	8	15
1759	2	1	8	16
1760	2	1	8	17
1761	2	1	8	18
1762	2	1	8	19
1763	2	1	8	20
1764	2	1	8	21
1765	2	1	9	1
1766	2	1	9	2
1767	2	1	9	3
1768	2	1	9	4
1769	2	1	9	5
1770	2	1	9	6
1771	2	1	9	7
1772	2	1	9	8
1773	2	1	9	9
1774	2	1	9	10
1775	2	1	9	11
1776	2	1	9	12
1777	2	1	9	13
1778	2	1	9	14
1779	2	1	9	15
1780	2	1	9	16
1781	2	1	9	17
1782	2	1	9	18
1783	2	1	9	19
1784	2	1	9	20
1785	2	1	9	21
1786	2	1	10	1
1787	2	1	10	2
1788	2	1	10	3
1789	2	1	10	4
1790	2	1	10	5
1791	2	1	10	6
1792	2	1	10	7
1793	2	1	10	8
1794	2	1	10	9
1795	2	1	10	10
1796	2	1	10	11
1797	2	1	10	12
1798	2	1	10	13
1799	2	1	10	14
1800	2	1	10	15
1801	2	1	10	16
1802	2	1	10	17
1803	2	1	10	18
1804	2	1	10	19
1805	2	1	10	20
1806	2	1	10	21
1807	2	1	11	1
1808	2	1	11	2
1809	2	1	11	3
1810	2	1	11	4
1811	2	1	11	5
1812	2	1	11	6
1813	2	1	11	7
1814	2	1	11	8
1815	2	1	11	9
1816	2	1	11	10
1817	2	1	11	11
1818	2	1	11	12
1819	2	1	11	13
1820	2	1	11	14
1821	2	1	11	15
1822	2	1	11	16
1823	2	1	11	17
1824	2	1	11	18
1825	2	1	11	19
1826	2	1	11	20
1827	2	1	11	21
1828	2	1	12	1
1829	2	1	12	2
1830	2	1	12	3
1831	2	1	12	4
1832	2	1	12	5
1833	2	1	12	6
1834	2	1	12	7
1835	2	1	12	8
1836	2	1	12	9
1837	2	1	12	10
1838	2	1	12	11
1839	2	1	12	12
1840	2	1	12	13
1841	2	1	12	14
1842	2	1	12	15
1843	2	1	12	16
1844	2	1	12	17
1845	2	1	12	18
1846	2	1	12	19
1847	2	1	12	20
1848	2	1	12	21
1849	2	1	13	1
1850	2	1	13	2
1851	2	1	13	3
1852	2	1	13	4
1853	2	1	13	5
1854	2	1	13	6
1855	2	1	13	7
1856	2	1	13	8
1857	2	1	13	9
1858	2	1	13	10
1859	2	1	13	11
1860	2	1	13	12
1861	2	1	13	13
1862	2	1	13	14
1863	2	1	13	15
1864	2	1	13	16
1865	2	1	13	17
1866	2	1	13	18
1867	2	1	13	19
1868	2	1	13	20
1869	2	1	13	21
1870	2	1	14	1
1871	2	1	14	2
1872	2	1	14	3
1873	2	1	14	4
1874	2	1	14	5
1875	2	1	14	6
1876	2	1	14	7
1877	2	1	14	8
1878	2	1	14	9
1879	2	1	14	10
1880	2	1	14	11
1881	2	1	14	12
1882	2	1	14	13
1883	2	1	14	14
1884	2	1	14	15
1885	2	1	14	16
1886	2	1	14	17
1887	2	1	14	18
1888	2	1	14	19
1889	2	1	14	20
1890	2	1	14	21
1891	2	1	15	1
1892	2	1	15	2
1893	2	1	15	3
1894	2	1	15	4
1895	2	1	15	5
1896	2	1	15	6
1897	2	1	15	7
1898	2	1	15	8
1899	2	1	15	9
1900	2	1	15	10
1901	2	1	15	11
1902	2	1	15	12
1903	2	1	15	13
1904	2	1	15	14
1905	2	1	15	15
1906	2	1	15	16
1907	2	1	15	17
1908	2	1	15	18
1909	2	1	15	19
1910	2	1	15	20
1911	2	1	15	21
1912	2	1	16	1
1913	2	1	16	2
1914	2	1	16	3
1915	2	1	16	4
1916	2	1	16	5
1917	2	1	16	6
1918	2	1	16	7
1919	2	1	16	8
1920	2	1	16	9
1921	2	1	16	10
1922	2	1	16	11
1923	2	1	16	12
1924	2	1	16	13
1925	2	1	16	14
1926	2	1	16	15
1927	2	1	16	16
1928	2	1	16	17
1929	2	1	16	18
1930	2	1	16	19
1931	2	1	16	20
1932	2	1	16	21
1933	2	1	17	1
1934	2	1	17	2
1935	2	1	17	3
1936	2	1	17	4
1937	2	1	17	5
1938	2	1	17	6
1939	2	1	17	7
1940	2	1	17	8
1941	2	1	17	9
1942	2	1	17	10
1943	2	1	17	11
1944	2	1	17	12
1945	2	1	17	13
1946	2	1	17	14
1947	2	1	17	15
1948	2	1	17	16
1949	2	1	17	17
1950	2	1	17	18
1951	2	1	17	19
1952	2	1	17	20
1953	2	1	17	21
1954	2	1	18	1
1955	2	1	18	2
1956	2	1	18	3
1957	2	1	18	4
1958	2	1	18	5
1959	2	1	18	6
1960	2	1	18	7
1961	2	1	18	8
1962	2	1	18	9
1963	2	1	18	10
1964	2	1	18	11
1965	2	1	18	12
1966	2	1	18	13
1967	2	1	18	14
1968	2	1	18	15
1969	2	1	18	16
1970	2	1	18	17
1971	2	1	18	18
1972	2	1	18	19
1973	2	1	18	20
1974	2	1	18	21
1975	2	1	19	1
1976	2	1	19	2
1977	2	1	19	3
1978	2	1	19	4
1979	2	1	19	5
1980	2	1	19	6
1981	2	1	19	7
1982	2	1	19	8
1983	2	1	19	9
1984	2	1	19	10
1985	2	1	19	11
1986	2	1	19	12
1987	2	1	19	13
1988	2	1	19	14
1989	2	1	19	15
1990	2	1	19	16
1991	2	1	19	17
1992	2	1	19	18
1993	2	1	19	19
1994	2	1	19	20
1995	2	1	19	21
1996	2	2	1	1
1997	2	2	1	2
1998	2	2	1	3
1999	2	2	1	4
2000	2	2	1	5
2001	2	2	1	6
2002	2	2	1	7
2003	2	2	1	8
2004	2	2	1	9
2005	2	2	1	10
2006	2	2	1	11
2007	2	2	1	12
2008	2	2	1	13
2009	2	2	1	14
2010	2	2	1	15
2011	2	2	1	16
2012	2	2	1	17
2013	2	2	1	18
2014	2	2	1	19
2015	2	2	1	20
2016	2	2	1	21
2017	2	2	2	1
2018	2	2	2	2
2019	2	2	2	3
2020	2	2	2	4
2021	2	2	2	5
2022	2	2	2	6
2023	2	2	2	7
2024	2	2	2	8
2025	2	2	2	9
2026	2	2	2	10
2027	2	2	2	11
2028	2	2	2	12
2029	2	2	2	13
2030	2	2	2	14
2031	2	2	2	15
2032	2	2	2	16
2033	2	2	2	17
2034	2	2	2	18
2035	2	2	2	19
2036	2	2	2	20
2037	2	2	2	21
2038	2	2	3	1
2039	2	2	3	2
2040	2	2	3	3
2041	2	2	3	4
2042	2	2	3	5
2043	2	2	3	6
2044	2	2	3	7
2045	2	2	3	8
2046	2	2	3	9
2047	2	2	3	10
2048	2	2	3	11
2049	2	2	3	12
2050	2	2	3	13
2051	2	2	3	14
2052	2	2	3	15
2053	2	2	3	16
2054	2	2	3	17
2055	2	2	3	18
2056	2	2	3	19
2057	2	2	3	20
2058	2	2	3	21
2059	2	2	4	1
2060	2	2	4	2
2061	2	2	4	3
2062	2	2	4	4
2063	2	2	4	5
2064	2	2	4	6
2065	2	2	4	7
2066	2	2	4	8
2067	2	2	4	9
2068	2	2	4	10
2069	2	2	4	11
2070	2	2	4	12
2071	2	2	4	13
2072	2	2	4	14
2073	2	2	4	15
2074	2	2	4	16
2075	2	2	4	17
2076	2	2	4	18
2077	2	2	4	19
2078	2	2	4	20
2079	2	2	4	21
2080	2	2	5	1
2081	2	2	5	2
2082	2	2	5	3
2083	2	2	5	4
2084	2	2	5	5
2085	2	2	5	6
2086	2	2	5	7
2087	2	2	5	8
2088	2	2	5	9
2089	2	2	5	10
2090	2	2	5	11
2091	2	2	5	12
2092	2	2	5	13
2093	2	2	5	14
2094	2	2	5	15
2095	2	2	5	16
2096	2	2	5	17
2097	2	2	5	18
2098	2	2	5	19
2099	2	2	5	20
2100	2	2	5	21
2101	2	2	6	1
2102	2	2	6	2
2103	2	2	6	3
2104	2	2	6	4
2105	2	2	6	5
2106	2	2	6	6
2107	2	2	6	7
2108	2	2	6	8
2109	2	2	6	9
2110	2	2	6	10
2111	2	2	6	11
2112	2	2	6	12
2113	2	2	6	13
2114	2	2	6	14
2115	2	2	6	15
2116	2	2	6	16
2117	2	2	6	17
2118	2	2	6	18
2119	2	2	6	19
2120	2	2	6	20
2121	2	2	6	21
2122	2	2	7	1
2123	2	2	7	2
2124	2	2	7	3
2125	2	2	7	4
2126	2	2	7	5
2127	2	2	7	6
2128	2	2	7	7
2129	2	2	7	8
2130	2	2	7	9
2131	2	2	7	10
2132	2	2	7	11
2133	2	2	7	12
2134	2	2	7	13
2135	2	2	7	14
2136	2	2	7	15
2137	2	2	7	16
2138	2	2	7	17
2139	2	2	7	18
2140	2	2	7	19
2141	2	2	7	20
2142	2	2	7	21
2143	2	2	8	1
2144	2	2	8	2
2145	2	2	8	3
2146	2	2	8	4
2147	2	2	8	5
2148	2	2	8	6
2149	2	2	8	7
2150	2	2	8	8
2151	2	2	8	9
2152	2	2	8	10
2153	2	2	8	11
2154	2	2	8	12
2155	2	2	8	13
2156	2	2	8	14
2157	2	2	8	15
2158	2	2	8	16
2159	2	2	8	17
2160	2	2	8	18
2161	2	2	8	19
2162	2	2	8	20
2163	2	2	8	21
2164	2	2	9	1
2165	2	2	9	2
2166	2	2	9	3
2167	2	2	9	4
2168	2	2	9	5
2169	2	2	9	6
2170	2	2	9	7
2171	2	2	9	8
2172	2	2	9	9
2173	2	2	9	10
2174	2	2	9	11
2175	2	2	9	12
2176	2	2	9	13
2177	2	2	9	14
2178	2	2	9	15
2179	2	2	9	16
2180	2	2	9	17
2181	2	2	9	18
2182	2	2	9	19
2183	2	2	9	20
2184	2	2	9	21
2185	2	2	10	1
2186	2	2	10	2
2187	2	2	10	3
2188	2	2	10	4
2189	2	2	10	5
2190	2	2	10	6
2191	2	2	10	7
2192	2	2	10	8
2193	2	2	10	9
2194	2	2	10	10
2195	2	2	10	11
2196	2	2	10	12
2197	2	2	10	13
2198	2	2	10	14
2199	2	2	10	15
2200	2	2	10	16
2201	2	2	10	17
2202	2	2	10	18
2203	2	2	10	19
2204	2	2	10	20
2205	2	2	10	21
2206	2	2	11	1
2207	2	2	11	2
2208	2	2	11	3
2209	2	2	11	4
2210	2	2	11	5
2211	2	2	11	6
2212	2	2	11	7
2213	2	2	11	8
2214	2	2	11	9
2215	2	2	11	10
2216	2	2	11	11
2217	2	2	11	12
2218	2	2	11	13
2219	2	2	11	14
2220	2	2	11	15
2221	2	2	11	16
2222	2	2	11	17
2223	2	2	11	18
2224	2	2	11	19
2225	2	2	11	20
2226	2	2	11	21
2227	2	2	12	1
2228	2	2	12	2
2229	2	2	12	3
2230	2	2	12	4
2231	2	2	12	5
2232	2	2	12	6
2233	2	2	12	7
2234	2	2	12	8
2235	2	2	12	9
2236	2	2	12	10
2237	2	2	12	11
2238	2	2	12	12
2239	2	2	12	13
2240	2	2	12	14
2241	2	2	12	15
2242	2	2	12	16
2243	2	2	12	17
2244	2	2	12	18
2245	2	2	12	19
2246	2	2	12	20
2247	2	2	12	21
2248	2	2	13	1
2249	2	2	13	2
2250	2	2	13	3
2251	2	2	13	4
2252	2	2	13	5
2253	2	2	13	6
2254	2	2	13	7
2255	2	2	13	8
2256	2	2	13	9
2257	2	2	13	10
2258	2	2	13	11
2259	2	2	13	12
2260	2	2	13	13
2261	2	2	13	14
2262	2	2	13	15
2263	2	2	13	16
2264	2	2	13	17
2265	2	2	13	18
2266	2	2	13	19
2267	2	2	13	20
2268	2	2	13	21
2269	2	2	14	1
2270	2	2	14	2
2271	2	2	14	3
2272	2	2	14	4
2273	2	2	14	5
2274	2	2	14	6
2275	2	2	14	7
2276	2	2	14	8
2277	2	2	14	9
2278	2	2	14	10
2279	2	2	14	11
2280	2	2	14	12
2281	2	2	14	13
2282	2	2	14	14
2283	2	2	14	15
2284	2	2	14	16
2285	2	2	14	17
2286	2	2	14	18
2287	2	2	14	19
2288	2	2	14	20
2289	2	2	14	21
2290	2	2	15	1
2291	2	2	15	2
2292	2	2	15	3
2293	2	2	15	4
2294	2	2	15	5
2295	2	2	15	6
2296	2	2	15	7
2297	2	2	15	8
2298	2	2	15	9
2299	2	2	15	10
2300	2	2	15	11
2301	2	2	15	12
2302	2	2	15	13
2303	2	2	15	14
2304	2	2	15	15
2305	2	2	15	16
2306	2	2	15	17
2307	2	2	15	18
2308	2	2	15	19
2309	2	2	15	20
2310	2	2	15	21
2311	2	2	16	1
2312	2	2	16	2
2313	2	2	16	3
2314	2	2	16	4
2315	2	2	16	5
2316	2	2	16	6
2317	2	2	16	7
2318	2	2	16	8
2319	2	2	16	9
2320	2	2	16	10
2321	2	2	16	11
2322	2	2	16	12
2323	2	2	16	13
2324	2	2	16	14
2325	2	2	16	15
2326	2	2	16	16
2327	2	2	16	17
2328	2	2	16	18
2329	2	2	16	19
2330	2	2	16	20
2331	2	2	16	21
2332	2	2	17	1
2333	2	2	17	2
2334	2	2	17	3
2335	2	2	17	4
2336	2	2	17	5
2337	2	2	17	6
2338	2	2	17	7
2339	2	2	17	8
2340	2	2	17	9
2341	2	2	17	10
2342	2	2	17	11
2343	2	2	17	12
2344	2	2	17	13
2345	2	2	17	14
2346	2	2	17	15
2347	2	2	17	16
2348	2	2	17	17
2349	2	2	17	18
2350	2	2	17	19
2351	2	2	17	20
2352	2	2	17	21
2353	2	2	18	1
2354	2	2	18	2
2355	2	2	18	3
2356	2	2	18	4
2357	2	2	18	5
2358	2	2	18	6
2359	2	2	18	7
2360	2	2	18	8
2361	2	2	18	9
2362	2	2	18	10
2363	2	2	18	11
2364	2	2	18	12
2365	2	2	18	13
2366	2	2	18	14
2367	2	2	18	15
2368	2	2	18	16
2369	2	2	18	17
2370	2	2	18	18
2371	2	2	18	19
2372	2	2	18	20
2373	2	2	18	21
2374	2	2	19	1
2375	2	2	19	2
2376	2	2	19	3
2377	2	2	19	4
2378	2	2	19	5
2379	2	2	19	6
2380	2	2	19	7
2381	2	2	19	8
2382	2	2	19	9
2383	2	2	19	10
2384	2	2	19	11
2385	2	2	19	12
2386	2	2	19	13
2387	2	2	19	14
2388	2	2	19	15
2389	2	2	19	16
2390	2	2	19	17
2391	2	2	19	18
2392	2	2	19	19
2393	2	2	19	20
2394	2	2	19	21
2395	2	3	1	1
2396	2	3	1	2
2397	2	3	1	3
2398	2	3	1	4
2399	2	3	1	5
2400	2	3	1	6
2401	2	3	1	7
2402	2	3	1	8
2403	2	3	1	9
2404	2	3	1	10
2405	2	3	1	11
2406	2	3	1	12
2407	2	3	1	13
2408	2	3	1	14
2409	2	3	1	15
2410	2	3	1	16
2411	2	3	1	17
2412	2	3	1	18
2413	2	3	1	19
2414	2	3	1	20
2415	2	3	1	21
2416	2	3	2	1
2417	2	3	2	2
2418	2	3	2	3
2419	2	3	2	4
2420	2	3	2	5
2421	2	3	2	6
2422	2	3	2	7
2423	2	3	2	8
2424	2	3	2	9
2425	2	3	2	10
2426	2	3	2	11
2427	2	3	2	12
2428	2	3	2	13
2429	2	3	2	14
2430	2	3	2	15
2431	2	3	2	16
2432	2	3	2	17
2433	2	3	2	18
2434	2	3	2	19
2435	2	3	2	20
2436	2	3	2	21
2437	2	3	3	1
2438	2	3	3	2
2439	2	3	3	3
2440	2	3	3	4
2441	2	3	3	5
2442	2	3	3	6
2443	2	3	3	7
2444	2	3	3	8
2445	2	3	3	9
2446	2	3	3	10
2447	2	3	3	11
2448	2	3	3	12
2449	2	3	3	13
2450	2	3	3	14
2451	2	3	3	15
2452	2	3	3	16
2453	2	3	3	17
2454	2	3	3	18
2455	2	3	3	19
2456	2	3	3	20
2457	2	3	3	21
2458	2	3	4	1
2459	2	3	4	2
2460	2	3	4	3
2461	2	3	4	4
2462	2	3	4	5
2463	2	3	4	6
2464	2	3	4	7
2465	2	3	4	8
2466	2	3	4	9
2467	2	3	4	10
2468	2	3	4	11
2469	2	3	4	12
2470	2	3	4	13
2471	2	3	4	14
2472	2	3	4	15
2473	2	3	4	16
2474	2	3	4	17
2475	2	3	4	18
2476	2	3	4	19
2477	2	3	4	20
2478	2	3	4	21
2479	2	3	5	1
2480	2	3	5	2
2481	2	3	5	3
2482	2	3	5	4
2483	2	3	5	5
2484	2	3	5	6
2485	2	3	5	7
2486	2	3	5	8
2487	2	3	5	9
2488	2	3	5	10
2489	2	3	5	11
2490	2	3	5	12
2491	2	3	5	13
2492	2	3	5	14
2493	2	3	5	15
2494	2	3	5	16
2495	2	3	5	17
2496	2	3	5	18
2497	2	3	5	19
2498	2	3	5	20
2499	2	3	5	21
2500	2	3	6	1
2501	2	3	6	2
2502	2	3	6	3
2503	2	3	6	4
2504	2	3	6	5
2505	2	3	6	6
2506	2	3	6	7
2507	2	3	6	8
2508	2	3	6	9
2509	2	3	6	10
2510	2	3	6	11
2511	2	3	6	12
2512	2	3	6	13
2513	2	3	6	14
2514	2	3	6	15
2515	2	3	6	16
2516	2	3	6	17
2517	2	3	6	18
2518	2	3	6	19
2519	2	3	6	20
2520	2	3	6	21
2521	2	3	7	1
2522	2	3	7	2
2523	2	3	7	3
2524	2	3	7	4
2525	2	3	7	5
2526	2	3	7	6
2527	2	3	7	7
2528	2	3	7	8
2529	2	3	7	9
2530	2	3	7	10
2531	2	3	7	11
2532	2	3	7	12
2533	2	3	7	13
2534	2	3	7	14
2535	2	3	7	15
2536	2	3	7	16
2537	2	3	7	17
2538	2	3	7	18
2539	2	3	7	19
2540	2	3	7	20
2541	2	3	7	21
2542	2	3	8	1
2543	2	3	8	2
2544	2	3	8	3
2545	2	3	8	4
2546	2	3	8	5
2547	2	3	8	6
2548	2	3	8	7
2549	2	3	8	8
2550	2	3	8	9
2551	2	3	8	10
2552	2	3	8	11
2553	2	3	8	12
2554	2	3	8	13
2555	2	3	8	14
2556	2	3	8	15
2557	2	3	8	16
2558	2	3	8	17
2559	2	3	8	18
2560	2	3	8	19
2561	2	3	8	20
2562	2	3	8	21
2563	2	3	9	1
2564	2	3	9	2
2565	2	3	9	3
2566	2	3	9	4
2567	2	3	9	5
2568	2	3	9	6
2569	2	3	9	7
2570	2	3	9	8
2571	2	3	9	9
2572	2	3	9	10
2573	2	3	9	11
2574	2	3	9	12
2575	2	3	9	13
2576	2	3	9	14
2577	2	3	9	15
2578	2	3	9	16
2579	2	3	9	17
2580	2	3	9	18
2581	2	3	9	19
2582	2	3	9	20
2583	2	3	9	21
2584	2	3	10	1
2585	2	3	10	2
2586	2	3	10	3
2587	2	3	10	4
2588	2	3	10	5
2589	2	3	10	6
2590	2	3	10	7
2591	2	3	10	8
2592	2	3	10	9
2593	2	3	10	10
2594	2	3	10	11
2595	2	3	10	12
2596	2	3	10	13
2597	2	3	10	14
2598	2	3	10	15
2599	2	3	10	16
2600	2	3	10	17
2601	2	3	10	18
2602	2	3	10	19
2603	2	3	10	20
2604	2	3	10	21
2605	2	3	11	1
2606	2	3	11	2
2607	2	3	11	3
2608	2	3	11	4
2609	2	3	11	5
2610	2	3	11	6
2611	2	3	11	7
2612	2	3	11	8
2613	2	3	11	9
2614	2	3	11	10
2615	2	3	11	11
2616	2	3	11	12
2617	2	3	11	13
2618	2	3	11	14
2619	2	3	11	15
2620	2	3	11	16
2621	2	3	11	17
2622	2	3	11	18
2623	2	3	11	19
2624	2	3	11	20
2625	2	3	11	21
